job263	1069	1	234718207973	18638479713	15412969
job264	1073	4	302	18	136
job265	1075	2	9817391637	0	9209
job266	1081	6	798	0	250
job267	1082	1	2348838	0	1574116
job268	1083	1	52661072443	1501429824	5615845
job269	1087	4	1529	665	480
job270	1092	5	1	49	0
job271	1094	2	1099	0	695
job272	1100	6	11078987	11313318	82982
job273	1101	1	822	0	515
job274	1102	1	1569698	0	1573754
job275	1104	2	502465373	3441	2020
job276	1105	1	232881640440	22126057072	17562036
job277	1113	8	302	18	136
job278	1115	2	404	18	191
job279	1115	0	350	0	474
job280	1116	1	1	49	0
job281	1117	1	19233627	12369625	133644
job282	1129	12	949	0	478
job283	1133	4	1223987760	31132536	15953988
job284	1134	1	950	3281	4519
job285	1143	9	1573945	0	1546160
job286	1149	6	501	49	277
job287	1159	10	404	22	191
job288	1160	1	302	22	136
job289	1163	3	967731336	1017209004	20140297
job290	1165	2	724	35	24
job291	1167	2	123	0	31074234
job292	1177	10	728	31	24
job293	1180	3	105	0	192
job294	1182	2	4233153	37	244
job295	1185	3	593406721	1051727755	46405073
job296	1190	5	11494867	11275182	84699
job297	1195	5	938156	0	729400
job298	1196	1	404	22	191
job299	1196	0	31074234	0	7508125
job300	1198	2	24495517441	424400312	230591
job301	1199	1	218899	0	109392
job302	1200	1	234490621572	22743500489	18306313
job303	1202	2	8245274	661164	1416
job304	1204	2	302	18	136
job305	1204	0	19235154	12339981	136516
job306	1234	30	4243	35	24
job307	1239	5	163555066	0	2000646
job308	1241	2	35956	22	127
job309	1241	0	404	22	191
job310	1246	5	414096884	404282459	607890162
job311	1248	2	302	22	136
job312	1258	10	122	0	584008
job313	1265	7	1370	1030	760
job314	1277	12	2020	0	32867
job315	1277	0	239402246736	25681134220	19480841
job316	1286	9	404	22	191
job317	1287	1	584008	0	587368
job318	1287	0	1	49	0
job319	1289	2	11201966	10721205	84529
job320	1290	1	302	22	136
job321	1291	1	1136488	0	2002546
job322	1304	13	18476912	11855630	138941
job323	1310	6	465828	0	25082
job324	1310	0	5853222	0	224802
job325	1322	12	1898990	2478380	1060304
job326	1327	5	404	22	191
job327	1330	3	70106801	0	2852783
job328	1330	0	302	22	136
job329	1340	10	225472	255079	171767
job330	1345	5	113051525128	62842515559	50893523
job331	1346	1	215968361970	20554301021	17660976
job332	1351	5	45118950	30944577	27864999
job333	1356	5	5562931	4166455	100745
job334	1357	1	1	49	0
job335	1358	1	18653927	11974894	135044
job336	1360	2	3148985586	294274239	169539217
job337	1360	0	528249	591790	180182
job338	1361	1	136	0	58370179
job339	1365	4	81932	0	102377
job340	1366	1	404	22	191
job341	1372	6	302	22	136
job342	1377	5	22551	3445	91
job343	1381	4	11262984	308566	132340
job344	1384	3	15374133	9735304	126231
job345	1388	4	113036789755	62813649472	5809393
job346	1390	2	214754002	0	67824
job347	1395	5	58370179	0	17057505
job348	1401	6	16807428	10627616	138276
job349	1402	1	55130	87037	252
job350	1405	3	55630	89411	341
job351	1406	1	54222360284	1557161693	5776443
job352	1409	3	302	22	136
job353	1412	3	404	22	191
job354	1421	9	4233153	37	244
job355	1441	20	243640980725	25170793899	19098793
job356	1446	5	404	22	191
job357	1450	4	39582462037	6506078638	22866
job358	1453	3	180373	0	3158560
job359	1457	4	132531	0	1639165
job360	1460	3	302	22	136
job361	1462	2	4678569445	0	4685523619
job362	1467	5	56225964432	1676674305	6478142
job363	1467	0	984251160	0	986160231
job364	1468	1	45867112	98396669	51608051
job365	1470	2	135	0	1328707
job366	1473	3	33949201899	126425	5078
job367	1475	2	964549480	0	966416414
job368	1484	9	246124068390	20276444516	17083176
job369	1487	3	1076131679	1122659518	21898112
job370	1491	4	302	22	136
job371	1496	5	2408172	0	2108325
job372	1498	2	342240729947	175636133128	93276965792
job373	1500	2	2394182	0	2094727
job374	1501	1	404	22	191
job375	1505	4	2372250	0	2073825
job376	1506	1	1328707	0	1307097
job377	1520	14	9024478	27891943	13622262
job378	1521	1	450371	0	450371
job379	1529	8	404	22	191
job380	1548	19	450371	0	450371
job381	1551	3	302	22	136
job382	1554	3	147781609	0	384452536
job383	1569	15	1	49	0
job384	1569	0	17517840	11155897	134035
job385	1574	5	135	0	59666276
job386	1577	3	302	22	136
job387	1583	6	83523	0	106567
job388	1586	3	404	22	191
job389	1596	10	1	29	0
job390	1597	1	365149760600	188496366424	100321797738
job391	1606	9	667980238	75475843	9905582
job392	1608	2	59666276	0	35498407
job393	1610	2	711886	0	39446
job394	1612	2	5457367	0	217675
job395	1612	0	404	22	191
job396	1617	5	18260091	11749162	131577
job397	1620	3	78747634	0	3976969
job398	1621	1	235522417514	0	0
job399	1623	2	1743317049184	100083696733	238389
job400	1623	0	240855068313	22536868928	17696193
job401	1631	8	302	22	136
job402	1633	2	5723361	4268112	101060
job403	1644	11	402228872949	195132070258	104864997676
job404	1646	2	369573696	0	5809
job405	1646	0	2649489423	644110	121826
job406	1659	13	4233153	37	244
job407	1661	2	212251475794	20586651485	17659445
job408	1664	3	302	22	136
job409	1668	4	404	22	191
job410	1686	18	54093843196	1415878251	5786228
job411	1701	15	4229419	0	164910
job412	1703	2	404	22	191
job413	1707	4	1447515	0	924711
job414	1709	2	17000000	0	17000000
job415	1712	3	132	0	144
job416	1714	2	339721845	481621571	582978752
job417	1721	7	4781	0	5413
job418	1733	12	10079909	31040787	14989708
job419	1735	2	375602923916	188114591355	100354163678
job420	1739	4	302	22	136
job421	1739	0	5604	4243	2089
job422	1741	2	21813105981	349424809	6141170
job423	1743	2	144	0	191
job424	1755	12	359130765234	180460901246	95062005137
job425	1759	4	265116747406	44284649	76612
job426	1767	8	122017	0	1432104
job427	1767	0	302	22	136
job428	1771	4	10030998360	27005917196	6957820497
job429	1771	0	352029665231	184341123324	98360059912
job430	1772	1	6420687	4764678	115462
job431	1776	4	404	22	191
job432	1778	2	355180156487	183425272747	98727811349
job433	1780	2	19050815	12224493	137339
job434	1784	4	265116747406	44616803	76898
job435	1792	8	17000000	0	17000000
job436	1794	2	45867112	93747411	48866564
job437	1804	10	2280	0	25232
job438	1809	5	404	22	191
job439	1811	2	1	49	0
job440	1813	2	56255955652	103931317714	298069273669
job441	1815	2	1263848629	0	0
job442	1831	16	302	22	136
job443	1832	1	17040041	10770965	138771
job444	1833	1	64421278969	1760491544	7349670
job445	1834	1	962222509	85329076	10514380
job446	1838	4	1	49	0
job447	1843	5	44428967	24389735	18425731
job448	1847	4	50388434	133475709	47739481
job449	1850	3	22557	3446	92
job450	1853	3	147781609	0	384452536
job451	1862	9	302	22	136
job452	1868	6	404	22	191
job453	1884	16	148	0	88088972
job454	1892	8	98	0	43799
job455	1897	5	404	22	191
job456	1899	2	58771293366	532278	12104
job457	1899	0	5732791	4276689	102365
job458	1901	2	229400923710	23382654052	18652846
job459	1901	0	369110146265	191893912922	101796857569
job460	1910	9	16697934843	0	15860005132
job461	1910	0	18294	0	1602
job462	1912	2	1149518	0	44361
job463	1914	2	248492382626	20364808723	17105799
job464	1919	5	302	22	136
job465	1926	7	333827973416	171081978042	89959140749
job466	1927	1	66698623	0	2872087
job467	1928	1	4233153	37	244
job468	1931	3	88088972	0	57741757
job469	1933	2	43799	0	41286
job470	1933	0	1546351	1726409	26482
job471	1934	1	626159	0	35010
job472	1935	1	232934295732	1355787418	862496
job473	1936	1	370840369	381438364	14083301
job474	1945	9	404	22	191
job475	1946	1	189401834974	0	12303368
job476	1946	0	189401834974	0	1132231296
job477	1947	1	189401834974	0	1310743323
job478	1948	1	189401834974	0	1228542381
job479	1948	0	189401834974	0	17209845
job480	1952	4	364399807084	189246057114	100176984576
job481	1953	1	49026305184	1369787413	5206732
job482	1956	3	39496872917	6511343631	22736
job483	1957	1	189401834974	0	14761672
job484	1960	3	421181273015	224717383904	118287891686
job485	1963	3	5050181310	8634954285	3133680539
job486	1975	12	302	22	136
job487	1982	7	147781609	0	384452536
job488	1993	11	154040214717	89344027792	4182228
job489	1995	2	302	22	136
job490	2000	5	1355904308	180963419	1291478434
job491	2005	5	377609310349	194118056677	102126024011
job492	2006	1	189401834974	0	1258621612
job493	2011	5	41286	0	41286
job494	2024	13	404	22	191
job495	2027	3	51094785	66323658	138673
job496	2039	12	404	22	191
job497	2050	11	1	29	0
job498	2059	9	83003	0	103184
job499	2074	15	113	0	125
job500	2079	5	189401834974	0	17014204
job501	2079	0	1	49	0
job502	2084	5	347624117692	176325059903	81595100000
job503	2084	0	302	18	136
job504	2087	3	302	22	136
job505	2088	1	745591	382096	1866
job506	2088	0	7292656	5278327	122403
job507	2091	3	98	0	43799
job508	2093	2	16876728	23630960	89955
job509	2094	1	47268990	0	69088668
job510	2095	1	16335180	23519797	119847
job511	2096	1	5749872	17966504	6211583
job512	2100	4	145	0	1195312
job513	2102	2	36928626	21907489	14729879
job514	2111	9	367864830022	196818280859	101912342848
job515	2113	2	10957571	33777140	16501286
job516	2114	1	125	0	94668
job517	2121	7	404	22	191
job518	2123	2	404	22	191
job519	2124	1	35956	18	127
job520	2124	0	43799	0	41286
job521	2131	7	1195312	0	745237
job522	2137	6	63222459671	1749225364	6947793
job523	2137	0	1982890	2713710	64771
job524	2138	1	1918837	2713745	75486
job525	2141	3	4233153	37	244
job526	2143	2	6498559845	0	1607191
job527	2150	7	190507754	139251691	4581021
job528	2151	1	6498559845	0	1627119
job529	2154	3	6498559845	0	221253170
job530	2158	4	6498559845	0	1610541
job531	2161	3	6498559845	0	1592442
job532	2164	3	3148985586	294481177	169539217
job533	2164	0	302	22	136
job534	2165	1	69296634	0	47639463
job535	2167	2	302	22	136
job536	2172	5	6498559845	0	222022587
job537	2179	7	6145668	0	8832224
job538	2182	3	7179312036	14771757512	9660334123
job539	2183	1	618388019	586508011	415594294
job540	2183	0	41286	0	41286
job541	2187	4	48381359	60983813	169358
job542	2187	0	261742054	205053400	11310930
job543	2200	13	404	22	191
job544	2204	4	404	22	191
job545	2205	1	47605639	0	47642505
job546	2207	2	1069728282	91304553	11220998
job547	2216	9	8110489	0	327585
job548	2217	1	19933792	0	876973
job549	2220	3	17062455	10785581	139500
job550	2231	11	58771293366	613198	1993
job551	2233	2	135373807	0	6419225
job552	2234	1	41286	77	62
job553	2252	18	85799151264	5880420621	24305071
job554	2255	3	5153403	3909163	100026
job555	2264	9	18605373	11945340	137233
job556	2273	9	8971427	0	6005113
job557	2281	8	3711451933	0	461417721
job558	2282	1	17616603	11207886	133758
job559	2285	3	215513942	0	72396
job560	2290	5	1	49	0
job561	2291	1	5978740	0	6004270
job562	2294	3	22429	3461	91
job563	2296	2	111	0	582
job564	2307	11	260283878220	21820442361	17642390
job565	2313	6	12234738482	3633559	16253
job566	2316	3	1	49	0
job567	2333	17	58771293366	532764	12104
job568	2334	1	582	0	709
job569	2334	0	48446466994	1451793180	5163221
job570	2335	1	302	22	136
job571	2335	0	429751930	0	461367387
job572	2336	1	302	22	136
job573	2345	9	17615000	11233116	127601
job574	2349	4	47642696	0	47302579
job575	2349	0	6004461	0	5851363
job576	2353	4	367714	394617	129340
job577	2353	0	11198017	317287	136563
job578	2355	2	4951317	12715465	5911832
job579	2356	1	205135900065	20583127115	17714577
job580	2357	1	26085	0	10266
job581	2366	9	39439904498	6681858094	22558
job582	2372	6	404	22	191
job583	2378	6	404	22	191
job584	2380	2	4233153	37	244
job585	2413	33	6892813	4982187	119756
job586	2434	21	168153	0	274189
job587	2469	35	24123476	20222289	993
job588	2473	4	4163228	5951447	3800345
job589	2485	12	450371	0	450371
job590	2507	22	98649618686	30940	255
job591	2508	1	450371	0	450371
job592	2510	2	35956	22	127
job593	2511	1	5322252	0	5638125
job594	2515	4	3800613	5951447	3269034
job595	2516	1	16193846	0	658237
job596	2518	2	2599453	0	112922
job597	2518	0	2067249	0	89401
job598	2518	0	111	0	582
job599	2529	11	1	49	0
job600	2529	0	273570207	35369464	288
job601	2534	5	58771293366	602824	1994
job602	2534	0	668542	0	881626
job603	2535	1	2088871	0	2772041
job604	2535	0	526446	0	692278
job605	2535	0	636997	0	834124
job606	2536	1	325264	0	427336
job607	2539	3	699507137	3123140500	5756
job608	2542	3	488839353	37881628	514
job609	2548	6	17670091	11249618	131759
job610	2555	7	5255906	13501981	6279018
job611	2556	1	1	49	0
job612	2559	3	2210596220	520010845	85512572
job613	2562	3	450075	3335569	195586
job614	2563	1	243299887757	24155061553	18862496
job615	2563	0	65024269903	1726981783	7495980
job616	2563	0	376066318080	185614080415	96356723901
job617	2564	1	370758843788	194023316241	102240073690
job618	2565	1	302	22	136
job619	2565	0	388452787071	195140649249	102912810770
job620	2565	0	302	22	136
job621	2565	0	5110077	3881468	99133
job622	2566	1	582	0	709
job623	2574	8	147781609	0	384452536
job624	2574	0	179705201662	0	342225763375
job625	2581	7	2780445877	707778	139698
job626	2583	2	4002435	5322594	3704575
job627	2586	3	136754	0	1670426
job628	2587	1	599411182	1052445352	52086248
job629	2591	4	6590206341	8037562	142697
job630	2593	2	320078869	0	3664
job631	2599	6	404	22	191
job632	2600	1	404	22	191
job633	2603	3	210224749929	21724251902	17817991
job634	2610	7	233890475	1014	68714766
job635	2611	1	2616438218	581864603	99339637
job636	2614	3	1482845	0	2615210250
job637	2621	7	4233153	37	244
job638	2626	5	49320327289	1495382612	5254874
job639	2637	11	1525389	0	191901056
job640	2640	3	302	22	136
job641	2641	1	302	22	136
job642	2643	2	17597754	11125674	139872
job643	2651	8	257	52	285
job644	2662	11	1256490300	0	15444121
job645	2663	1	404	22	191
job646	2663	0	2749	0	3237
job647	2673	10	404	22	191
job648	2675	2	3428	2708	1562
job649	2691	16	275018445647	22941142761	17949412
job650	2694	3	109	0	195
job651	2694	0	22249	3330	90
job652	2699	5	561285	850751	1074
job653	2699	0	2294309	3654608	3998
job654	2700	1	525156	782026	1157
job655	2701	1	17954	27144	1114
job656	2701	0	307211	516515	1006
job657	2701	0	139136615	0	366645811
job658	2707	6	302	22	136
job659	2719	12	1342	1534	891
job660	2720	1	302	22	136
job661	2724	4	1274	1480	882
job662	2724	0	4266	6434	3933
job663	2725	1	1382	1642	871
job664	2730	5	1753	0	14217
job665	2733	3	15038205485	171891753	49596529
job666	2733	0	139889	0	1688717
job667	2735	2	1104502849	0	1107390731
job668	2735	0	1425	1548	943
job669	2736	1	1103526581	0	1106426348
job670	2736	0	404	22	191
job671	2737	1	1102434676	0	1105344854
job672	2739	2	0	11097464	5361
job673	2744	5	47642696	0	47302579
job674	2745	1	1059407299	0	1062107209
job675	2747	2	1035696814	0	1038396035
job676	2757	10	990290013	0	992787829
job677	2759	2	404	22	191
job678	2763	4	242125382	0	635
job679	2767	4	302	22	136
job680	2768	1	64306595974	100056612	1421433
job681	2768	0	77302089315	111099756	1423047
job682	2768	0	78355250388	137008613	1422839
job683	2768	0	78426386362	116131471	1423128
job684	2768	0	85808475492	123067830	1425572
job685	2769	1	73476471165	118054245	1421916
job686	2771	2	83536091926	150032764	1422960
job687	2773	2	1	49	0
job688	2773	0	39373901470	6656381387	22567
job689	2776	3	5416874	0	340099
job690	2777	1	1737197	0	104141
job691	2779	2	32002	0	4280
job692	2781	2	461367387	3769	2128
job693	2781	0	80143422	33663233	37727230
job694	2790	9	1796049228	8449422696	2362864739
job695	2791	1	340099	0	340099
job696	2792	1	104141	0	104141
job697	2797	5	1	49	0
job698	2798	1	14360706	0	15434907
job699	2809	11	302	22	136
job700	2813	4	404	18	191
job701	2818	5	14096966427	48957062	1418227
job702	2821	3	1986807	0	85867
job703	2824	3	12225750	19812745	3876
job704	2824	0	12225750	9467	593
job705	2824	0	12225750	19633788	3077
job706	2824	0	12225750	20987019	4337
job707	2825	1	12225750	19424143	5489
job708	2825	0	591102596	1076486617	46605573
job709	2825	0	2370187	0	88411
job710	2825	0	12225750	18097948	5702
job711	2826	1	2530178752200	580094576	50419
job712	2826	0	12225750	20646249	10726
job713	2827	1	12225750	19247429	3423
job714	2827	0	12225750	47548	191
job715	2827	0	12225750	9324	191
job716	2828	1	12225750	2298	191
job717	2829	1	4280	22	0
job718	2844	15	6498559845	0	3927312
job719	2847	3	104141	90	0
job720	2847	0	227496	0	11388
job721	2847	0	3148985586	289408766	169539217
job722	2848	1	302	22	136
job723	2848	0	14083569	22498926	10944336
job724	2849	1	404	22	191
job725	2851	2	319170822	638	404
job726	2851	0	340099	289	119
job727	2852	1	122633	0	1621746
job728	2862	10	4233153	37	244
job729	2862	0	96842813	33663233	43634346
job730	2863	1	68715034	42108439	1817
job731	2878	15	210391032	0	8789185
job732	2881	3	169476239	0	818
job733	2883	2	189401834974	0	202614229
job734	2889	6	404	22	191
job735	2895	6	302	22	136
job736	2903	8	600571881	0	19461898
job737	2914	11	136937	0	211871
job738	2916	2	2220273680	437208769	76767191
job739	2917	1	119	0	130
job740	2923	6	37831360727	45801791923	2916878394
job741	2925	2	23986242	0	1302913
job742	2928	3	33949201899	125975	5079
job743	2929	1	51612008	110547541	57856391
job744	2932	3	1256490300	24629549	11817695
job745	2933	1	302	22	136
job746	2934	1	404	22	191
job747	2936	2	14447247	0	19454710
job748	2961	25	10652042013	0	3524021585
job749	2962	1	1302913	0	1302913
job750	2962	0	7438081	5390578	124212
job751	2963	1	2128	0	33916
job752	2963	0	5201782	3938461	97733
job753	2964	1	5609794	14438312	6715229
job754	2964	0	18815208	12085334	134769
job755	2965	1	302	18	136
job756	2973	8	404	22	191
job757	2985	12	49300451572	1495348925	5254874
job758	2988	3	404	22	191
job759	2993	5	17773241	11328318	129554
job760	3010	17	1	49	0
job761	3013	3	61968049140	1414864384	5851584
job762	3014	1	17904093	11444308	143607
job763	3016	2	0	1193094746572	679215815044
job764	3019	3	302	22	136
job765	3024	5	1307193	766	315
job766	3025	1	45301	17708	31126342272
job767	3033	8	302	22	136
job768	3036	3	1	49	0
job769	3042	6	51612008	104365945	54278872
job770	3043	1	2008	0	14481
job771	3045	2	1582460117	488679215	85307537
job772	3047	2	498422	0	543525360
job773	3049	2	11311198	18108201	8758244
job774	3051	2	19454710	1249	1157
job775	3055	4	241936760736	24138252900	18705311
job776	3058	3	404	18	191
job777	3069	11	186355552600	13083810114	1801889071
job778	3069	0	19051068748	5544821129	1533272656
job779	3070	1	266364895639	21959714809	17870230
job780	3070	0	226526883956	23582339054	18393770
job781	3071	1	404	22	191
job782	3095	24	315	0	1183
job783	3095	0	1116514675	0	92584922
job784	3102	7	4233153	37	244
job785	3102	0	2926776225	3355059655	2023328490
job786	3102	0	22258	3302	92
job787	3103	1	5899852868	0	5914941639
job788	3109	6	302	22	136
job789	3111	2	1148852642	288951286	51461827
job790	3117	6	7282415	0	255659
job791	3119	2	429972	0	22004
job792	3121	2	3069873	0	114173
job793	3125	4	302	22	136
job794	3125	0	45996304	94905574	49218865
job795	3128	3	69395065	0	2975731
job796	3130	2	2622175245	0	2628867839
job797	3133	3	106885856	0	240782
job798	3134	1	65793216	18055844	31970765
job799	3136	2	273016184	88401397	291
job800	3148	12	404	22	191
job801	3149	1	872252395	0	874478686
job802	3151	2	80406808	0	92570680
job803	3153	2	499350845	65928621	610
job804	3156	3	367714	394617	129340
job805	3164	8	182496395	0	61390
job806	3167	3	404	22	191
