job117	1882	5	108	0	7
job118	1883	1	51600	0	1659495653
job119	1901	18	7	0	255
job120	1923	22	516592	3527925	262
job121	1939	16	104	0	687064439
job122	1953	14	110	0	7
job123	1967	14	126	17	247
job124	1971	4	7	0	255
job125	1986	15	94	0	780468169
job126	1989	3	62	0	1000000333
job127	1994	5	19022227170	19503565573	5153420063
job128	2007	13	400	0	4721238276
job129	2009	2	40971734696	0	7473986165
job130	2010	1	4062470900	2227879264	487752809
job131	2011	1	3572255301	0	495025365
job132	2011	0	11312069563	0	1148395156
job133	2012	1	14142849827	0	1898155348
job134	2015	3	9327048303	0	2323840608
job135	2017	2	4902821275	0	565350646
job136	2020	3	3062713009	0	499566490
job137	2022	2	104	0	674822890
job138	2025	3	112	0	7
job139	2036	11	51600	0	1928108215
job140	2043	7	4140867806	0	904486232
job141	2045	2	516620	3527925	262
job142	2047	2	7	0	255
job143	2089	42	315866695	0	42039575
job144	2102	13	126	17	247
job145	2109	7	104	0	645734186
job146	2162	53	10240	0	367205961
job147	2202	40	51600	0	2108916598
job148	2234	32	0	0	0
job149	2257	23	62	0	1000000418
job150	2261	4	3468	0	7382490585
job151	2280	19	196	0	3004432513
job152	2280	0	269	0	5734312195
job153	2316	36	51600	0	1452532663
job154	2324	8	62	0	1000000072
job155	2359	35	62	0	1000000198
job156	2379	20	419095	0	289942050
job157	2412	33	62	0	1000000276
job158	2418	6	80	0	374898723
job159	2439	21	62	0	1000000455
job160	2464	25	62	0	1000000634
job161	2505	41	51686	0	2458165430
job162	2508	3	289942050	0	83692017
job163	2517	9	62	0	1000000578
job164	2564	47	62	0	1000000600
job165	2573	9	51600	0	870125474
job166	2573	0	7382490585	0	1496502587
job167	2580	7	85	0	751752720
job168	2582	2	188	0	3405774883
job169	2613	31	99044	410012	314
job170	2614	1	51600	0	566529062
job171	2625	11	62	0	1000000284
job172	2640	15	118	11	98
job173	2659	19	51600	0	571485290
job174	2666	7	62	0	1000000435
job175	2684	18	14696491	3096	244
job176	2772	88	51600	0	1523765728
job177	2838	66	98	0	489029730
job178	2869	31	0	0	0
job179	2874	5	51600	0	1361958932
job180	2880	6	80	0	403493677
job181	2882	2	104	0	64120884
job182	2886	4	2007621515	2058378214	544104186
job183	2957	71	13313	13770	40346
job184	2986	29	51600	0	1494706025
job185	2990	4	604	0	10000000120
job186	3026	36	95320	398712	314
job187	3041	15	61522	63412	56795
job188	3052	11	51600	0	867814963
job189	3064	12	94	0	526450672
job190	3076	12	118	11	98
job191	3108	32	51600	0	736492998
job192	3120	12	500	0	8078427666
job193	3166	46	22042	23066	41013
job194	3185	19	28599744298	0	5492787281
job195	3186	1	15450537757	0	5941680563
job196	3188	2	1193314265	1322428586	124925183
job197	3191	3	271257617507	152300532253	18688678571
job198	3194	3	394000127406	402179423057	32866964420
job199	3197	3	51600	0	1163145420
job200	3198	1	85140914	0	93593809
job201	3200	2	534091318942	779772280904	165087605197
job202	3222	22	343804167987	499523254030	98414199512
job203	3225	3	3572947854	1613542599	356378911
job204	3232	7	436720845	184820600	47722665
job205	3240	8	3128352	4740414	1485315
job206	3243	3	264357452	0	8774099
job207	3252	9	33043820	38524527	8096345
job208	3257	5	0	0	0
job209	3275	18	208	0	1234535503
job210	3278	3	10128419223	34641668993	52650628
job211	3301	23	75	0	2736201
job212	3304	3	51600	0	1345834975
job213	3313	9	9355263	39827382	3810491
job214	3325	12	95076132	386671970	85738929
job215	3331	6	95	0	291164239
job216	3348	17	104	0	546917133
job217	3361	13	10240	0	908341169
job218	3362	1	3810355	17370041	30907
job219	3428	66	30771	605477	1647
job220	3447	19	51600	0	1928818512
job221	3452	5	8773745	41022052	312
job222	3455	3	57812860917	47296746408	11183527168
job223	3463	8	2952	0	286743441
job224	3502	39	1511	5387	1548
job225	3514	12	116	9	96
job226	3522	8	286743441	0	33305472
job227	3551	29	47829867999	14469810105	32341733
job228	3552	1	14696491	3096	244
job229	3582	30	1421	0	3404
job230	3608	26	68819	0	4538
job231	3624	16	52888	0	3270390902
job232	3644	20	297713	628383	266426
job233	3651	7	533406	1135647	492132
job234	3657	6	259592342	4737233746	246
job235	3688	31	62	0	1000000648
job236	3690	2	96	0	1246429179
job237	3690	0	78	0	933236
job238	3696	6	492005	40	36
job239	3700	4	259592342	3930886289	246
job240	3708	8	492005	1097764	11312
job241	3723	15	62	0	1000000195
job242	3742	19	266299	41	37
job243	3750	8	4217531814	737149	236084
job244	3752	2	492005	17275	4051
job245	3756	4	62	0	1000000349
job246	3757	1	0	0	22
job247	3764	7	52888	0	3998385476
job248	3771	7	68819	0	4538
job249	3771	0	15109	0	30661
job250	3773	2	252	0	285067170
job251	3778	5	266299	305953	10491
job252	3790	12	4217531814	744643	235146
job253	3791	1	62	0	1000000589
job254	3805	14	809289818	0	765884441
job255	3806	1	266299	308325	8394
job256	3807	1	801230584	0	758050384
job257	3825	18	62	0	1000000225
job258	3836	11	18631	0	36734
job259	3849	13	4217531814	737149	236084
job260	3866	17	10400	0	458854442
job261	3867	1	4217531814	744643	235146
job262	3881	14	753380955	0	712647355
job263	3894	13	1290400898	449615514	89326960
job264	3905	11	68819	0	4313
job265	3917	12	62	0	1000000459
job266	3943	26	52976	0	5052922099
job267	3945	2	113825394442	193271	192279
job268	3947	2	50426	134153	1760
job269	3958	11	62	0	1000000145
job270	3972	14	572658	1240710	530747
job271	3978	6	1248094071	1652641890	85537549
job272	3994	16	200	0	3600384019
job273	3996	2	279504	592592	248388
job274	3996	0	400	0	5231484582
job275	3996	0	62	0	1000000546
job276	3999	3	5280	616	254
job277	4001	2	12483257896	0	204297409
job278	4005	4	50355	132624	1797
job279	4008	3	226286471604	18183526087	52322452
job280	4013	5	90730938	92050379	10374
job281	4016	3	4217531814	744643	235146
job282	4021	5	530620	42	37
job283	4022	1	5160	602	252
job284	4026	4	45133	120265	1745
job285	4036	10	62	0	1000000525
job286	4040	4	530620	1188973	11922
job287	4046	6	5040	588	252
job288	4051	5	530620	29027	2781
job289	4054	3	31063	82002	1465
job290	4061	7	248261	41	38
job291	4066	5	14998	0	4992
job292	4069	3	62	0	1000000181
job293	4077	8	14449	0	31661
job294	4088	11	85533891	880144369	82774516
job295	4102	14	52976	0	4535938645
job296	4103	1	248261	277292	9327
job297	4104	1	62	0	1000000250
job298	4108	4	4998	546	251
job299	4109	1	530889844	888032651	1586
job300	4113	4	96	0	340492326
job301	4125	12	30366	79922	1440
job302	4129	4	248261	301957	8560
job303	4134	5	4217531814	731107	243225
job304	4136	2	4998	546	250
job305	4142	6	62	0	1000000388
job306	4151	9	6504256	19734438	3419303
job307	4153	2	16669668286	546	546
job308	4153	0	50776	132733	1735
job309	4154	1	17633	0	35731
job310	4163	9	5082	630	250
job311	4171	8	10400	0	414845349
job312	4175	4	14696491	3096	244
job313	4177	2	62	0	1000000820
job314	4180	3	14743914	54430057	10053604
job315	4183	3	48271	127061	1783
job316	4194	11	5040	588	252
job317	4206	12	48967	128508	1818
job318	4215	9	62	0	1000000142
job319	4219	4	7148560	21228441	2248482
job320	4223	4	5040	588	252
job321	4228	5	38947	103788	1610
job322	4248	20	4217531814	731107	243225
job323	4249	1	5040	588	251
job324	4251	2	62	0	1000000459
job325	4256	5	14708446	54195436	9965525
job326	4259	3	24129	61450	1293
job327	4282	23	62	0	1000000216
job328	4285	3	192	0	3582853085
job329	4288	3	4217531814	737149	236084
job330	4288	0	88	0	2108012854
job331	4297	9	308179	710451	274880
job332	4299	2	2608875871	69263	68930
job333	4306	7	1302707921	1734	287
job334	4306	0	1411094358	2256	411
job335	4308	2	8976	0	1118099494
job336	4310	2	37563	102472	1605
job337	4312	2	4956	504	250
job338	4330	18	4252662	10539846	1291930
job339	4334	4	40793	107409	1577
job340	4337	3	4998	546	251
job341	4340	3	274753	42	37
job342	4342	2	55727489165	0	988445095
job343	4348	6	8009	0	2225
job344	4355	7	62936116	0	10311588
job345	4358	3	10589520	32216099	4297758
job346	4366	8	18104	62381	4467
job347	4369	3	590664	1291817	548631
job348	4374	5	274753	306579	10823
job349	4374	0	62	0	1000000078
job350	4378	4	10400	0	277862039
job351	4381	3	4998	546	249
job352	4387	6	10322576	38040747	5861951
job353	4390	3	4340	8312	4462
job354	4391	1	10291174	34431866	1981877
job355	4392	1	274753	388831	9289
job356	4395	3	52976	0	4788861216
job357	4407	12	1459	5280	1565
job358	4411	4	1490	280	277
job359	4411	0	62	0	1000000554
job360	4413	2	19858	0	43781
job361	4416	3	548504	41	37
job362	4418	2	1662364	3757246	483385
job363	4427	9	150	57	277
job364	4434	7	548504	1244605	11295
job365	4436	2	55727489165	0	988421261
job366	4443	7	1947969	10594092	989420
job367	4445	2	10553380	32020909	4256145
job368	4451	6	119	13	28
job369	4454	3	55727489165	0	990351746
job370	4462	8	119	13	28
job371	4465	3	16461	0	5148
job372	4470	5	548504	22803	3850
job373	4476	6	10400	0	131722300
job374	4480	4	2249840	6377316	1270687
job375	4482	2	1532	0	470
job376	4494	12	14891	0	31110
job377	4498	4	14998	0	4992
job378	4505	7	115423303646	1595	1595
job379	4517	12	52888	0	3405860652
job380	4523	6	2008174936	225	254
job381	4525	2	43236297394	5438829342	10868
job382	4536	11	55727489165	0	992449339
job383	4538	2	70145490	457132	74433
job384	4551	13	4217531814	731107	243225
job385	4564	13	633212689	75	251
job386	4576	12	114612204	355598490	99959315
job387	4580	4	20715347	102755095	3072866
job388	4584	4	4217531814	737149	236084
job389	4586	2	100	0	647004085
job390	4586	0	378	0	2273302448
job391	4586	0	78	0	932579
job392	4606	20	31020322184	1635085830	362798949
job393	4616	10	384129	949948	347730
job394	4623	7	115423303646	1515	1515
job395	4633	10	107208769	28	251
job396	4633	0	611404	1359398	569727
job397	4640	7	16709753564	1840	30
job398	4648	8	3038958	26528660	3547632
job399	4656	8	347603	40	37
job400	4661	5	823320815	106	250
job401	4669	8	52888	0	4172402757
job402	4672	3	347603	366751	9525
job403	4677	5	4217531814	737149	236084
job404	4682	5	569600	41	37
job405	4697	15	347603	561954	7713
job406	4716	19	42087305673	5522183417	10621
job407	4719	3	42087305673	5904611114	55073
job408	4721	2	16984	0	37439
job409	4723	2	569600	1308949	11434
job410	4727	4	28506038	118	27
job411	4731	4	24751924	28	250
job412	4738	7	569600	24346	3897
job413	4754	16	15077	0	31350
job414	4760	6	4217531814	731107	243225
job415	4764	4	33638002834	78457421422	507962037
job416	4766	2	696264192	90	252
job417	4802	36	52888	0	3624604169
job418	4805	3	100	0	239206317
job419	4834	29	16709753564	1840	30
job420	4843	9	68819	0	4313
job421	4844	1	617370736	75	252
job422	4855	11	41845493194	4904823467	10374
job423	4876	21	96	0	718602243
job424	4881	5	52303044	28	251
job425	4905	24	859183215	105	252
job426	4921	16	28506038	118	27
job427	4927	6	281951	608992	253515
job428	4934	7	4217531814	737149	236084
job429	4942	8	52888	0	3753442784
job430	4945	3	55727489165	20961282	27814
job431	4946	1	176214851269	4558	4558
job432	4948	2	6332714	28	250
job433	4953	5	55727489165	0	993530520
job434	4978	25	41335331227	4617977492	10332
job435	4996	18	150951460	30	250
job436	4999	3	253388	42	37
job437	5001	2	3311717983	0	3273913246
job438	5001	0	253388	281962	9150
job439	5009	8	41335331227	5000405189	36240
job440	5023	14	253388	312014	7874
job441	5030	7	1420021678	0	1405378109
job442	5034	4	175813116	30	249
job443	5049	15	30737291579	0	14572173
job444	5050	1	16770	0	33980
job445	5060	10	1619057891	101908	101378
job446	5066	6	10400	0	780268348
job447	5070	4	1488	280	277
job448	5083	13	14696491	3096	244
job449	5083	0	16361965	45142711	73989
job450	5084	1	41252874382	4612247242	10332
job451	5086	2	28359840198	17561097162	38940594
job452	5093	7	55633595167	2745607953	282622943
job453	5098	5	150	57	277
job454	5100	2	12202569863	25005	24868
job455	5106	6	4217531814	731107	243225
job456	5107	1	96	0	273842188
job457	5113	6	68819	0	4538
job458	5114	1	68819	0	4538
job459	5114	0	68819	3293	824
job460	5119	5	20153	0	6681
job461	5123	4	52976	0	4942140260
job462	5125	2	73862	302304	62568
job463	5127	2	41252874382	4994674939	35783
job464	5143	16	14998	0	4992
job465	5143	0	62441	473712	62568
job466	5146	3	16709753564	1840	30
job467	5153	7	68819	0	4313
job468	5154	1	8977	0	1245710257
job469	5159	5	64391	0	4603
job470	5176	17	4217531814	737149	236084
job471	5207	31	55727489165	0	988445095
job472	5213	6	68819	0	4428
job473	5214	1	55727489165	0	988421261
job474	5241	27	28506038	118	27
job475	5242	1	52888	0	3222504778
job476	5246	4	55727489165	1266382459	1861989
job477	5258	12	58547	0	4143
job478	5265	7	58547	0	4445
job479	5284	19	4217531814	731107	243225
job480	5288	4	42051443273	5996492667	10664
job481	5290	2	16709753564	1840	30
job482	5311	21	38936911	171356141	16786265
job483	5313	2	4217531814	737149	236084
job484	5320	7	115423303646	0	0
job485	5344	24	55726249621	0	992410315
job486	5345	1	28506038	118	27
job487	5367	22	43147990	0	37659397
job488	5385	18	4217531814	737149	236084
job489	5385	0	16461	0	5148
job490	5390	5	16709753564	1840	30
job491	5396	6	55727489165	0	990351746
job492	5397	1	16786138	165241521	16786257
job493	5410	13	57495	20524	2023
job494	5414	4	753362080	0	712572503
job495	5442	28	1532	0	470
job496	5450	8	1896	26316	1888
job497	5451	1	28506038	118	27
job498	5465	14	41924386650	5299720817	10372
job499	5474	9	41924386650	5682148514	53516
job500	5486	12	78	0	921611
job501	5489	3	96	0	1062764770
job502	5490	1	86	0	431998539
job503	5490	0	98	0	251405692
job504	5490	0	378	0	2418605353
job505	5491	1	5045	0	221192134
job506	5491	0	88	0	116770577
job507	5492	1	52224	0	155684334
job508	5493	1	48052592408	49552632458	12241696630
job509	5496	3	300	0	3763906337
job510	5502	6	35337996934	72242438241	4572
job511	5506	4	11477946899	14418998949	3657699106
job512	5511	5	52888	0	3758177963
job513	5518	7	178061550	1459890600	175970055
job514	5518	0	4878	0	2046883
job515	5526	8	4217531814	731107	243225
job516	5535	9	126	0	52148382
job517	5546	11	51510	0	2085756
job518	5560	14	126	0	43812861
job519	5569	9	475346	1009143	433901
job520	5577	8	48246	0	1523440
job521	5578	1	126	0	10779864
job522	5591	13	891206166	76649	326
job523	5595	4	126	0	28434841
job524	5612	17	116	0	242823274
job525	5622	10	433774	41	36
job526	5625	3	433774	969866	9836
job527	5641	16	433774	19455	3662
job528	5644	3	41861335147	5419200892	10372
job529	5654	10	13244	0	27759
job530	5658	4	52888	0	3889672613
job531	5668	10	41861335147	5801628589	53818
job532	5681	13	10400	0	799367816
job533	5695	14	55727489165	0	993530520
job534	5731	36	3005	0	3068
job535	5742	11	48600	0	50819
job536	5762	20	48533	100611	43729
job537	5790	28	159293530	160762982	46793079
job538	5809	19	68819	0	4313
job539	5826	17	68819	0	4426
job540	5832	6	52976	0	4668833134
job541	5833	1	41379073918	5115681589	43464
job542	5857	24	207997	426394	182893
job543	5872	15	164369	0	40
job544	5877	5	370271	767048	331965
job545	5900	23	4217531814	731107	243225
job546	5903	3	102	0	34437347
job547	5907	4	182766	40	37
job548	5913	6	164369	0	40
job549	5927	14	34437347	0	4839281
job550	5930	3	34894463038	143872583	5397
job551	5948	18	331838	39	36
job552	5951	3	164369	0	40
job553	5952	1	182766	242013	9444
job554	5955	3	164369	0	40
job555	5958	3	52888	0	3380618111
job556	5967	9	507957719	5702394299	2501
job557	5968	1	55727489165	0	988421261
job558	5975	7	14696491	3096	244
job559	5978	3	182766	174661	10616
job560	5989	11	4217531814	737149	236084
job561	5998	9	4217531814	731107	243225
job562	6001	3	331838	738759	12013
job563	6018	17	331838	13663	3817
job564	6020	2	19806	0	39480
job565	6028	8	55727489165	0	988445095
job566	6030	2	892458200	76685	326
job567	6047	17	15576	0	31840
job568	6091	44	41234455172	4598438242	10290
job569	6094	3	4217531814	737149	236084
job570	6095	1	142	0	1821033197
job571	6116	21	534302	0	96
job572	6151	35	534302	0	152
job573	6161	10	53239	70555	43442
job574	6167	6	55727489165	0	992449339
job575	6170	3	10400	0	624880446
job576	6176	6	534302	0	164
job577	6195	19	82612544447	172	172
job578	6195	0	234423	476169	207165
job579	6196	1	534302	0	168
job580	6200	4	41280425502	5020449964	42750
job581	6200	0	406170	846757	366686
job582	6212	12	534302	0	160
job583	6214	2	90674756	1527569	399147
job584	6220	6	91111588470	0	128143
job585	6227	7	102	0	39384389
job586	6229	2	52888	0	3546613595
job587	6231	2	2730	1071	41
job588	6238	7	39384389	0	4880249
job589	6240	2	207038	41	38
job590	6240	0	207038	280589	11003
job591	6245	5	68819	0	4538
job592	6259	14	207038	184786	11628
job593	6268	9	366559	41	36
job594	6271	3	34893498101	2800	678
job595	6273	2	1042590776	0	11811
job596	6274	1	22377	0	45007
job597	6276	2	55727489165	0	990351746
job598	6278	2	91073776	942776625	89896541
job599	6283	5	13498840825	12643591753	1952952580
job600	6285	2	15214759	0	10354093
job601	6285	0	68819	3293	824
job602	6291	6	180386050	1479149699	178315578
job603	6307	16	366559	816495	11963
job604	6333	26	41403935574	5075881564	46502
job605	6341	8	41403935574	4693453867	10332
job606	6360	19	106375690734	391991660	12311448
job607	6367	7	366559	14716	3776
job608	6376	9	52888	0	3865398099
job609	6385	9	126	0	112902251
job610	6387	2	78	0	904603
job611	6392	5	26272193127	27091490131	6701969350
job612	6436	44	43315	0	82593
job613	6438	2	4217531814	737149	236084
job614	6440	2	4217531814	731107	243225
job615	6444	4	15485	0	32131
job616	6453	9	366	0	2184510044
job617	6457	4	55727489165	8171151045	4120529
job618	6458	1	8890	0	808066220
job619	6497	39	10400	0	413351117
job620	6520	23	6776842874	8798	8750
job621	6524	4	252	0	245575480
job622	6527	3	164369	0	64
job623	6537	10	68819	0	4424
job624	6547	10	132994	0	55
job625	6555	8	4217531814	737149	236084
job626	6557	2	50300	133860	1753
job627	6579	22	10342175	5361079	312956
job628	6591	12	49612	130753	1788
job629	6593	2	19193530280	11946714070	2540
job630	6607	14	52976	0	5688405457
job631	6611	4	43315	0	220
job632	6618	7	505782	1094464	465300
job633	6619	1	4085053	10992964	362679
job634	6632	13	5280	616	254
job635	6649	17	44985	119760	1719
job636	6656	7	336	0	329315148
job637	6665	9	5160	602	252
job638	6672	7	12297859	4839548	287830
job639	6685	13	465173	41	34
job640	6685	0	168	0	3663200226
job641	6689	4	156	0	2471821324
job642	6690	1	245379	503544	216682
job643	6703	13	10400	0	253868096
job644	6733	30	465173	1057903	11134
job645	6736	3	55727489165	0	993530520
job646	6737	1	216555	41	38
job647	6771	34	465173	16822	3585
job648	6778	7	43315	20524	2022
job649	6783	5	5040	588	252
job650	6785	2	30449	80071	1443
job651	6791	6	14998	0	4992
job652	6791	0	55727489165	0	988421261
job653	6792	1	686	0	493
job654	6793	1	216555	276171	9222
job655	6796	3	10400	0	112372933
job656	6801	5	4217531814	737149	236084
job657	6801	0	14465	0	30541
job658	6832	31	1895	26388	1882
job659	6833	1	55727489165	0	988445095
job660	6833	0	216555	216272	9532
job661	6837	4	4998	546	251
job662	6842	5	0	0	127
job663	6849	7	96324477	971834035	2599001
job664	6874	25	18500	0	36734
job665	6895	21	4998	546	250
job666	6906	11	2207931859	0	27051
job667	6929	23	4217531814	737149	236084
job668	6946	17	13265417	5171331	310284
job669	6984	38	55727489165	0	992449339
job670	7026	42	8890	0	770858250
job671	7042	16	68819	0	4538
job672	7071	29	16461	0	5148
job673	7083	12	68819	0	4313
job674	7092	9	96324477	557968103	9211
job675	7093	1	0	0	0
job676	7111	18	176	0	4045602846
job677	7117	6	182908940	1499488176	180912592
job678	7182	65	22858354	36604	113
job679	7200	18	14998	0	4992
job680	7226	26	100	0	1044034162
job681	7226	0	416	0	6036161439
job682	7228	2	12468240962	12808054488	3389833801
job683	7248	20	806986995	5482	376
job684	7273	25	396	0	4813111336
job685	7311	38	806986995	1599	243
job686	7312	1	208	0	472926983
job687	7519	207	545752462	924055067	83238700
job688	7647	128	76	0	1861382
job689	7653	6	76	0	13978
job690	7662	9	76	0	2655
job691	7669	7	76	0	3074
job692	7676	7	76	0	4116
job693	7685	9	76	0	5110
job694	7690	5	76	0	386
job695	7800	110	352453446	5044	1556
job696	7847	47	7022982359	132273	36512
job697	8126	279	96	0	595001288
job698	8127	1	86	0	336124138
job699	8127	0	5110	0	51285969
job700	8128	1	5295	0	178093
job701	8128	0	416	0	4713975260
job702	8129	1	52224	0	23876086
job703	8130	1	100	0	1039634982
job704	8130	0	11322199758	11630845348	3077491323
job705	8135	5	88	0	161
job706	8135	0	2850	0	115116
job707	8141	6	4224243127	5231832869	1232002815
job708	8142	1	354	0	774
job709	8153	11	38862	0	304924
job710	8159	6	11424	0	92608
job711	8164	5	502	0	6668107937
job712	8167	3	5112	0	409773
job713	8176	9	34374	0	253663
job714	8205	29	5112	0	495036
job715	8206	1	41718	0	318831
job716	8210	4	1170	0	56318
job717	8211	1	208	0	569159689
job718	8219	8	21828	0	175752
job719	8226	7	18870	0	168027
job720	8234	8	208	0	371900168
job721	8237	3	16014	0	123081
job722	8246	9	17034	0	130738
job723	8251	5	208	0	220494452
job724	8255	4	5112	0	640407
job725	8264	9	2598	0	115417
job726	8275	11	2766	0	119576
job727	8280	5	47430	0	539861
job728	8283	3	3100	0	147354
job729	8289	6	18666	0	135570
job730	8296	7	14178	0	99051
job731	8303	7	5814	0	38489
job732	8308	5	714	0	6163
job733	8312	4	17238	0	118661
job734	8318	6	14382	0	104575
job735	8328	10	16218	0	116197
job736	8344	16	34476	0	317721
job737	8357	13	28458	0	201107
job738	8370	13	24888	0	189060
job739	8377	7	12648	0	85913
job740	8386	9	13056	0	113690
job741	8393	7	5210508011	5017064457	843970258
job742	8396	3	18054	0	142122
job743	8404	8	19788	0	159049
job744	8409	5	5814	0	46481
job745	8416	7	18360	0	157485
job746	8425	9	6630	0	55755
job747	8432	7	40786525	41402037	9501260
job748	8437	5	38560365913	0	96437
job749	8444	7	44676	0	451072
job750	8453	9	9894	0	74001
job751	8457	4	1428	0	9664
job752	8462	5	19176	0	165024
job753	8472	10	6936	0	55440
job754	8477	5	14994	0	107200
job755	8485	8	19890	0	156082
job756	8492	7	5406	0	40277
job757	8499	7	17850	0	131747
job758	8504	5	4182	0	32579
job759	8511	7	14280	0	101492
job760	8524	13	32844	0	255677
job761	8534	10	10506	0	68426
job762	8541	7	9078	0	71566
job763	8548	7	4182	0	26895
job764	8557	9	27234	0	214780
job765	8568	11	15096	0	111793
job766	8573	5	6528	0	50659
job767	8580	7	15198	0	116182
job768	8588	8	10914	0	85176
job769	8596	8	22134	0	163950
job770	8603	7	7140	0	52314
job771	8616	13	33354	0	296881
job772	8625	9	14994	0	135198
job773	8630	5	4590	0	38916
job774	8640	10	27132	0	200178
job775	8647	7	6426	0	50651
job776	8648	1	352453446	5044	1556
job777	8652	4	102	0	1876
job778	8659	7	28050	0	196164
job779	8672	13	23664	0	191469
job780	8679	7	11832	0	98729
job781	8684	5	3876	0	29720
job782	8688	4	352453446	14763	4339
job783	8694	6	7022982359	132273	36512
job784	8695	1	26520	0	208540
job785	8705	10	352453446	40747	11828
job786	8710	5	28254	0	251714
job787	8715	5	2754	0	20417
job788	8720	5	11526	0	87753
job789	8722	2	352453446	13998	4152
job790	8729	7	20400	0	172132
job791	8734	5	352453446	13948	4152
job792	8740	6	17748	0	145192
job793	8741	1	7022982359	336491	89388
job794	8744	3	9486	0	65381
job795	8750	6	352453446	17174	5110
job796	8758	8	25194	0	184196
job797	8761	3	7022982359	738487	194474
job798	8765	4	352453446	18733	5537
job799	8765	0	7344	0	51465
job800	8768	3	352453446	14084	4149
job801	8770	2	13464	0	94876
job802	8774	4	7022982359	145423	40068
job803	8785	11	352453446	43998	12766
job804	8789	4	14130705765	248066	69514
job805	8796	7	7022982359	563745	148651
job806	8797	1	27948	0	231951
job807	8799	2	352453446	19122	5655
job808	8802	3	1836	0	10085
job809	8809	7	18870	0	139348
job810	8811	2	352453446	4386	1346
